aliquot_id,T_cells_CD8,T_cells_CD4,B_cells,NK_cells,Macrophage,Dendritic_cells,Mast_cells,Neutrophils,Eosinophils
31030,0.112629559,0.361555894,0.187896418,0.166728568,1.771612863,0,0.684358057,0.057088892,0.262816035
31034,0,1.588536101,0,0.282099708,0.611443946,0,0.82236993,0,0.045500985
31191,2.647755288,5.839018099,0.839302541,1.211928346,11.51819384,0,7.563332351,0.124081756,0
31369,0,5.062869003,0.295865842,0.791689088,3.784007935,0.186214351,1.477210601,0.521504534,0
31370,0.54581704,4.388547998,0.251722063,0.906758856,2.97840563,0.053736169,1.006750986,0,0.13564001
31870,3.139750181,12.75944535,0.200521292,2.209403196,8.692160242,0.092744747,0.313068257,0,0
31042,0,5.348848073,0.148388949,0.80526318,11.00408131,0,1.157529312,0,0
31518,3.04893357,16.01385753,7.985925602,1.783193749,9.048959572,2.560737342,1.368856338,0,0
31095,2.871738497,5.365011125,0.43572426,0.623049945,13.14572537,0,4.377939236,2.506806474,0
31183,4.575877935,16.35006483,2.045087787,1.974371758,9.484499229,0.224181789,6.949895793,0.140196649,0
31184,1.133450458,2.226565356,0.572792138,1.087959056,3.875074603,0,0.545892905,0,0
31194,0,5.964093873,0.283826474,1.324366068,14.03354864,0.746390402,5.107983001,0,0.099710117
31509,3.322430381,16.35502544,2.674315533,2.019901029,14.15157838,0.364028731,6.125971399,0.051127705,0
32033,2.353691911,2.642869668,1.209832492,1.114702457,9.812744874,0.056585849,4.640840223,0,0.476612112
32395,1.752648692,14.89134949,1.070721599,0.473498586,9.869343049,0.209017485,5.531743187,0.719423227,0
31979,2.433376517,8.921684513,1.462130536,1.597254891,12.10592727,0.580603942,0.768010535,0,0
32274,10.27368672,5.822389239,0.663765873,2.19812403,10.29848451,0.709489934,1.012635321,0.519758019,0
32353,1.3716594,5.914253722,0.622660729,0.371091183,4.529590204,0.357056458,1.749241824,0,0
31869,11.84527936,5.177315708,2.121416857,3.499264728,4.416278707,0,2.42464319,0,0
32034,0.434504211,1.372253537,0.171717736,0.544823434,6.371172943,0.08176823,5.225716987,0,0.355599732
31980,0,6.059956825,0.207819916,1.655010506,2.686221699,0.058243166,1.865756505,0.015520694,0.095447874
33373,0.173871829,2.959089033,0.763252848,0.892033161,2.917989841,0.008213325,1.235479741,0,0
31911,0.640442996,0.57858604,0.396875188,0.794553352,1.89330445,0.128746727,0.521206494,0,0
32557,13.06217805,7.008660143,3.789297867,1.348566885,7.928463491,0,0.666228951,0,0
31981,16.66164282,26.25891463,1.755286515,10.18052001,59.98473335,0.330524557,3.52186378,4.484119875,0
31923,2.026183197,1.553169616,0.669991149,0.855298643,2.733732935,0.033076598,0.758356966,0,0
32015,0,1.647243981,0.404395472,0.579864338,1.801747532,0,1.492088604,0,0
32559,2.210015442,8.351722049,3.941039477,1.351493922,16.96862386,0.571839376,1.52237285,0,0
32337,2.65057943,9.404646485,2.002041389,1.062130438,10.16350535,0,0.884828049,0,0
32558,0,0.965669008,0.002201174,0.313890401,2.798647766,0.018780676,1.079041716,0,0
32571,0.832525414,1.365286747,0.422487973,0.886358708,5.583463172,0,0.586778295,0,0
32277,1.182401024,6.331850128,0.566735261,0.914377291,5.644232569,0.202510494,0.403650079,0,0
32654,0.48859496,0.524730973,0,0.273464935,0.987644556,0.099388086,1.215632457,0.064178433,0
32350,0,4.397200766,0.35482542,0.172649795,2.943303355,0.028561971,2.768535419,0,0.046147788
32572,0,4.434963901,0.07814009,1.777634341,8.638348262,0.300416691,0.910720905,0.046410154,0
32397,0.791390933,1.325999021,0.518020557,1.713784695,5.69650549,0.079665848,0.800439106,0,0
32667,0.948950784,1.914867336,0.021728125,1.388352103,6.262655039,0.027231643,0.78361936,0,0
32959,0,1.204575493,0.334681172,0.905329141,2.521390827,0,1.325778058,0.013564497,0
32573,2.064713082,4.119648085,1.984519974,1.554597249,7.894572133,0.373765375,3.698617716,0,0
32973,0.622508468,5.5748032,0.61987749,2.143641232,16.24366658,0,1.694770717,0.442341388,0
32960,1.656448161,6.562761721,0.543401595,1.771568932,12.98379939,0.543491014,2.984400508,0.040279569,0.337814925
32398,2.403978034,14.74052678,3.765025861,2.725124666,19.89623966,0.15458075,0.596152549,0,0
32408,1.596383991,3.610263077,1.211400644,3.972139949,5.020496419,0.277348374,1.542356199,0,0
32656,2.715858517,6.51277622,2.04552477,1.623360692,12.39010856,0,0.542500147,0,0
33389,14.15751611,7.467781532,4.568689594,1.44685607,10.70811028,1.45281669,0.910427662,0,0
33033,1.614302393,9.387567851,0.463595659,2.01502089,9.450346928,2.303160453,0.878620483,0.013230555,0
33201,3.746485198,3.655263965,1.375440841,1.096771312,9.100770697,0.35629158,0.460299221,0,0
32897,1.49206069,6.331419495,1.252661682,1.072149563,9.378289177,0,0.939822925,0,0
33083,1.794143333,4.72901144,1.254828245,0.053253894,8.119041696,0.134622532,2.695974757,0,0
36717,1.202297545,2.554357162,0.46330911,0.757375099,5.508340138,0.190143093,0.453451224,0,0
33034,0.380868773,3.25587748,1.237779887,0.822416456,3.371864359,0,0.678525169,0.015270481,0
33154,3.505339194,9.873377255,3.285545797,4.103783682,18.45834776,0.986940829,4.13627883,0,0.080882889
32971,1.826374572,7.248141731,1.752308466,1.091453524,12.95349538,0.268320343,1.744167916,0,0
33155,0.257405687,5.395125398,0.551180593,2.911264846,13.71876171,0,1.88111216,0.083499996,0
32972,1.078893297,2.145013964,1.565741563,0.418545166,3.748854248,0.641968201,1.125592666,0.082046072,0.047140808
33127,1.041644347,2.416216867,0.77227626,0.226639569,2.37312147,0.869283869,0.423884666,0,0
33129,0.904263311,2.708440665,2.526981864,0.68957009,6.206249546,0,0.484713265,0.021288443,0
33375,0.37875389,2.034548499,1.307548936,0.223593831,2.00650348,0.604732743,0.610164789,0,0
33987,0.626741034,1.474100859,0.502534209,0.52720781,2.326363141,0.742432991,0.758046118,0.055874241,0
33374,5.121152705,7.640875935,2.542575518,4.642348776,5.10606919,11.96745185,4.160689294,0.462316475,0
33387,1.666927434,19.74527949,9.309295031,3.779413918,21.33574335,3.432939787,0.26433823,0.30880498,0.078947156
33532,0.432507295,1.318375156,0.423793452,0.311022484,6.594717834,0.460808457,0.487075148,0,0
34211,0.521102905,0.968410551,2.151738543,0.196645551,1.708943476,0,0.317721858,0,0
33388,0,1.245057529,0.980963321,0.245991195,5.777611049,0.357965776,0.177904086,0,0
33480,1.68183901,4.182978021,4.188367714,0.689001267,3.755970486,0.392843154,0.093110897,2.12718642,0
33546,0.629728087,1.870832731,1.086447604,0.809387819,10.74746893,2.818727001,0.720366904,0,0
34121,6.819186636,14.12770299,2.018954422,4.566617893,15.53592693,0.451736916,2.13042731,0,0
33988,0.267163194,3.911384764,1.653563649,0.840747919,1.112909386,1.200026083,2.01393415,0.023632689,0
33740,0.295690161,2.02887802,2.269463514,0.273423785,1.670436916,0.584927935,0.156010524,0.023780309,0.007883991
34071,0,2.050541797,1.258088577,0.040350313,1.175673085,0.125173752,0.131043269,0.033709732,0
33764,1.644503473,4.442995956,1.530015744,1.03501004,6.402630343,3.429801002,1.451185726,0,0.104241612
34252,0.750084245,4.215075212,1.037107978,2.092005849,22.287966,2.488690872,1.984782186,0,0
34162,0,6.955873816,0.456844467,3.501481015,6.852765059,3.302684827,1.499710671,0.243248482,0.072174887
34115,0.49984081,3.532935684,4.600477583,0.556691424,4.251783702,0.366496033,3.595326972,0,0
34215,0.475183398,1.569088345,0.168407305,0.989925455,1.322913947,0.46689449,0.236398655,0,0
34117,0.032109025,1.111238144,0.07310441,0.032824978,1.481742901,0,0.035032377,0.01786092,0
34161,0.261416986,1.952711694,0.419404776,0.618295916,2.654077853,0.130100673,0.187083521,0.024524147,0
34118,0.519038679,1.87263936,1.007865528,0.084864321,5.207246034,0.746715127,1.531576171,0,0.012470833
34159,6.163442321,9.885780178,1.165906135,2.490997383,13.25879284,5.501978067,2.431837232,0,0
34120,1.452312731,5.04767682,0.483576385,1.531970524,9.722602377,0.435016551,1.530320556,0.181671864,0
35337,1.894569749,8.177247301,9.032945904,2.05049633,4.695178473,0.749966871,3.948935433,0,0
35258,0.403855011,0.339996194,0.064098614,0.295619492,0.490092934,0.157259983,0.024570513,0,0
34288,0.425976468,1.779417116,0.704977199,0.311233501,13.49598376,1.954944887,1.68512363,0.173126451,0
34332,1.672379804,7.356059936,2.404984414,1.950342164,16.83528401,1.917279044,4.750802343,0.91240517,0
36037,2.155019793,14.85312419,2.679618858,2.489046053,21.14501368,1.82617625,1.239301883,0.237175648,0
34491,1.271721972,2.606448412,3.054719865,0.533183031,3.123919401,0.092930693,1.02374145,0,0
35289,0.121133744,3.48438467,0.809704845,0.432746693,10.05721811,2.410612462,1.490759766,0.226328424,0
36749,1.209145348,4.602625611,2.499314197,0.699560515,2.403078028,1.349546909,0.47343053,0,0
35234,0.625423742,4.088599006,0.145632029,0.392885924,1.811542135,0.837062565,1.097945424,0.096895746,0.00656548
36063,0.709325973,3.253570892,2.222382554,0.694847615,1.352702602,0.625913255,0.216099147,0.312004639,0
35260,0.32474629,0.82247741,0.568309292,0.221557825,0.632843509,0.217037687,0.202407918,0.038557535,0
35290,1.697936718,6.920936254,5.017484101,0.5914756,9.236975365,0.965972477,1.674400732,1.760645104,0
36062,2.401095063,6.143369088,1.279994727,1.9366063,8.117266771,0.491047778,0.696936946,0,0
34708,0.37467966,0.886795235,0.235592559,0.572014141,1.093729071,0.36927826,0.302502575,0,0
35336,2.658842999,5.413968544,2.079434084,0.678305057,7.335461837,2.233742398,2.375848313,0.133452456,0
37077,0.346294073,3.448307332,0.151352584,0.595695144,3.941674298,0.187572709,1.504302415,0.031007466,0
36718,4.070630549,8.938262759,2.454950869,3.485884489,20.14853954,0,2.072706887,0.196947721,0
36684,2.357611193,3.957563157,1.519627764,1.108523708,2.689808357,0.88839286,0.697152266,0,0
36621,1.309106149,1.203523636,0.997322232,0.634445287,6.095266574,0,0.254364063,0.095391156,0
36622,2.418400097,11.57370225,7.182025745,0.193829697,22.96192531,0.118983695,1.715542521,0.170647734,0
37013,0,5.82244941,3.50551631,1.369549978,35.58662185,0,1.187157726,0,0
36509,0.325867259,3.870678549,0.065243182,0.719256959,9.486773285,1.515069887,0.317933585,0.112255887,0
36068,0.76998079,3.240263278,0.48165448,0.570396267,4.129236556,0.283248909,0.935636527,0,0
36067,0.168328826,1.965072913,2.036805627,0.617607769,3.251847551,0.466575843,0.424770002,0,0
36700,0.445957088,0.736594041,0.508222687,0.43095277,5.912926125,0,0.160191389,0,0
37078,1.996499818,6.494841773,1.190804687,1.253253781,3.655651534,0.229699192,0.783496554,0,0
36065,0.747632548,1.202693714,1.495140575,0,1.192520693,0.950020468,0.838103216,0.25676937,0.062967764
37093,0,9.978874878,7.273569014,2.607634177,14.29237003,1.741800042,5.10662605,1.118588042,0
36069,1.490224748,3.579827164,1.086959606,0.613324753,5.07118842,0.741743649,0.021096923,0,0
36748,2.135836076,9.517102516,4.387642924,2.332385261,12.88664495,1.040787714,2.285903749,0.593319176,0
36686,2.764009237,2.820524362,1.869792714,0,9.823239239,0,1.745688534,0.352631358,0
37311,0.61302569,1.68998589,0.690697021,0.592715949,4.750614473,0.230676764,0.163642273,0.008678111,0
37076,0.454276062,4.977419023,1.675716742,1.469185317,7.080330069,2.390743201,0.673557324,0.143644745,0
36701,0,1.130680778,0.063110745,0.509839527,2.758330099,1.775607329,0.723234101,0.318914382,0
36750,4.655307898,1.706538089,0.143524831,0.80192492,9.088106884,0.406794836,0.392311128,0,0
37312,0.513832352,3.144629664,0.724347583,1.126396957,8.002351442,3.27632975,1.557984131,0.152946156,0
36962,1.324165839,1.12567416,0.528883057,0.064823672,5.586762076,0.244443139,1.17609696,0,0.31608137
37080,2.741733145,5.041752887,1.47218525,0.868230277,7.044973283,1.826536746,0.331704839,0.52140767,0.30997393
37146,2.089446089,4.849822172,0.794565877,1.427618527,4.58523129,0.703050323,0.666941681,0.164211109,0
36963,0.395564513,0.888035804,0.76047249,0.083147905,2.431530338,0.395696069,0,0.012830877,0
37026,2.611054771,9.068277055,0.911551705,1.126223613,11.57707942,0.103630103,0.780885509,0,0
37095,0,2.405227444,0,0.55817491,6.849135481,1.935586254,0.136905908,0.95631961,0
37025,0.309746587,4.025683155,1.048089627,0.920558728,6.030662552,0.47043469,0.835394004,0,0
37249,1.341414028,0.838819643,0.928845228,0.160022908,7.908910184,1.714793198,2.888904254,0.020186986,0.284975482
37027,0.50142313,1.823688564,0.193058964,0.65684761,7.439861566,0.331990472,0.467738146,0,0
37619,0.192778327,2.875544882,3.017908108,0.150027158,6.061474638,0.039789739,0.085234097,0.082915451,0
37155,2.532829066,5.566957064,1.538873538,1.374547507,5.580778275,0.539555722,0.54393534,0,0
37719,0.222504884,1.445650569,0.98783684,0.184224957,3.026033313,0.789745008,0.519890891,0,0.192105374
37097,0.40580053,2.919415922,2.6957873,0.598551332,6.52515411,0.956646341,0.44121486,0.023318266,0
38506,0.178019375,4.149241365,0.95169407,0.763738661,4.047132835,1.463892506,0.488295014,0.085436986,0
37365,0.554918685,2.324546973,1.195311747,0.625587652,2.771776351,0.443918231,0.162232231,0.127525264,0
38501,0.837297723,3.121935963,0.34439206,0.712130866,6.9365205,0.94603621,0.376696134,0.241863669,0
37145,4.376987348,2.669545761,0.263314511,1.373265472,6.11971047,0.296162333,1.459807597,0,0.071330003
38060,1.291044383,2.365199438,0.109343018,0.578967864,3.205077553,0.190741589,0,0.033022454,0.038265474
37620,2.177532862,8.968658664,2.95108241,2.553003752,22.25856369,0,0.568306654,0,0
37297,1.605569868,5.772996584,0.879007119,1.29916246,10.79053531,0.069086766,0.590762587,0.139737156,0
37916,0.803825535,2.193270302,1.183277373,0.217098295,7.333704029,0.850105495,0.533007315,0.026116367,0.008679357
37643,1.387397024,2.111906914,1.000856393,0.958443526,7.812884909,0,0.011609167,0,0
37917,4.32424375,8.285776434,0.659397317,0.447458072,14.34188637,3.134641462,2.615472669,0.735552081,0.157858639
37717,0.49611396,2.44401096,0.499870605,0.882262773,3.946550552,0.080627607,2.082473954,0,0.343601376
37716,0.0588197,0,0.166143362,0.062969569,0.575173158,0.019394178,0.017524401,0,0
37918,0.1532679,1.128161199,0.210418055,0.134290812,0.794392344,0.027553407,0.378820999,0,0
38261,0,0.17140822,0.09223928,0.014200187,0.46513656,0.013373767,0.423420114,0,0.022576412
37718,0.16384111,0.864529404,0.75940525,0.203300342,1.034565234,0.0974146,0,0,0
37720,0.578150303,0.104987131,0.348362535,0.060575381,0.809794798,0.110735538,0,0,0
37828,0.438268701,2.188822445,0.155600983,0.868171455,2.68429829,0.302134443,0,0.083538226,0
37842,0,2.21418807,0.105180089,0.133615294,4.070606621,0.323089135,0.985474644,0,0
38705,0.144305659,0.457169891,0.281717228,0.173814285,1.028170202,0.589837247,0.10286261,0.013812145,0
37862,0.822105439,2.657129935,0.303722735,0.527158359,6.299749551,0.176719533,0,0,0
37844,1.048529927,1.982010072,0.219969839,0.650457471,5.786641059,0.344415151,0.107903918,0,0
37919,0.748484941,1.340527906,0.173177315,0.501341483,2.017825302,0.023756709,0.611452975,0.024559691,0
38250,0,0.602940718,0.033985482,0.238107416,1.283983425,0.049046746,0.234273497,0.012714012,0.010432931
37845,0,0.661632229,0.178082409,0.121909939,1.189935078,0,0.738166937,0,0.065457575
38063,0,1.77517022,1.241599335,0.145261241,3.38221915,1.359352873,0.032079035,0,0
37967,0.314485526,0.986542422,0.258510751,0.323976527,2.707121663,0.461149596,0.041858156,0,0
37970,0.61206558,1.606874281,0.24043214,0.195138665,2.2431723,1.552445706,0.6118178,0,0
38575,0,0.010438104,0.331172201,0.102196602,0.400608859,0.290608384,0.054047994,0,0.022031153
38013,0,0.593175676,0.393392252,0.130167238,2.264692186,0,0.042549592,0,0
38077,0.235198936,0.57641267,0.145037343,0.327721832,2.929212197,0.011405259,0.095098809,0,0
38887,0.030554064,0.117024869,0.043887771,0.088512319,0.195802578,0.08663248,0,0,0
38507,0.480913734,0.568030668,0.112389449,0.195121279,1.244155096,0.202639831,0,0,0
38231,0,1.123328322,0.087777303,1.451221094,3.959002494,0.025762627,0.288563301,0,0
38119,0,1.142542109,0.287420808,0.134003581,0.65541781,0.338757458,0.523444672,0,0.040438303
38228,0.229046042,0.486419077,0.163741729,0.172958276,1.11233698,0.145880545,0.010815031,0,0
38120,0.627576321,0.504530194,0.777095599,0.233766463,1.450169846,0.426722357,0.059637753,0,0
38792,0,1.364284643,0,0.640221983,0.734008753,0,0.447916135,0,0.087500794
38357,1.559855823,3.191000038,2.581459111,0.732406638,7.182549384,0,0.223394087,0,0
38601,0.282750774,4.073615955,0.542725553,0.60848933,6.27393843,1.134151258,0,0,0
38744,0.094758577,0.052238392,0.438430982,0.115978304,0.958111783,0,0.072662798,0,0
38569,0.374468847,0.473653116,0.006675138,0.353812159,0.799019831,0.321112469,0.917147676,0,0.025288718
38453,0.775778244,0.709465434,1.193503533,0.999253938,4.141406217,3.244665318,0.101619204,0.315126848,0
38674,0.675213809,0.86166245,0.429009542,0.062493699,0.280824129,0.171240515,0.906611602,0,0
38537,0.46980237,4.337192768,0.631487077,0.450821264,2.239325986,0.378706081,0.49991961,0.128794488,0
38505,2.696625947,8.78483531,2.809009337,1.331687087,11.8313958,0.29088994,1.381931089,0,0
38675,0.716446115,6.702988881,3.302324694,0.392697282,3.743864764,0.296791967,2.075515391,0,0
38536,0.580895394,1.115563336,0,0.34455875,1.311870167,0.154608404,0.474324951,0,0.025844542
38673,0.774053239,4.108496689,1.677754122,0.705525011,2.449042521,0.247655954,0.485224043,0,0
38574,1.702820999,3.945095473,0.252376218,0.540021817,2.60935273,0.15190625,3.447524277,0,0.09285706
38905,1.096742179,6.873034961,2.166035676,0.780806685,4.207561539,0.566373002,0.601672519,0,0
38706,0.457456171,4.326818611,0,0.805239672,4.54852226,0.703076519,2.044788223,0,0.089762737
38599,0.676092417,5.143612805,2.172177894,0.495368667,1.745340392,0.304714937,0.578271619,0.121599588,0
38726,2.747117468,5.93006474,1.761182058,1.368334433,3.341751597,0.565015404,3.329205081,0.081077242,0
38725,0.408970927,3.525091887,0,0.522462283,2.659409079,0.218245892,0.874085917,0,0
38947,0,0.78950616,0.001820101,0.15657994,1.216784894,0,0.360990511,0,0.015489286
38727,1.708932855,6.156752332,1.437164244,0.763760916,2.940659971,0.233011176,0.723547272,0,0
38759,1.549015556,3.000092869,2.103200103,1.384050495,2.486806518,0,0.32878502,0,0
38850,1.934812893,6.857405617,0.757237011,0.763169503,5.554202458,0.246708475,0.884981091,0,0
39044,1.530157349,3.604639636,0.134152762,0.537242846,1.422543665,0.017814778,1.905447977,0,0.195578103